BILLING_DOC,GPART,CONTRACT_ACCOUNT,PLAN_TYPE,BILLING_PERIOD,USAGE_UNITS,INVOICE_AMOUNT,CURRENCY,PAYMENT_STATUS,DUNNING_LEVEL,DUE_DATE,BASE_FEE,USAGE_RATE,STATUS,REGION,INDUSTRY,EXPECTED_AMOUNT,AMOUNT_DEVIATION_PCT,CUST_ROLLING_MEAN,DEV_FROM_OWN_HISTORY,DOC_COUNT_SAME_PERIOD,IS_DUPLICATE_PERIOD,AMOUNT_TO_BASE_RATIO,ANOMALY_SCORE_RAW,ANOMALY_DECISION_SCORE,PREDICTED_ANOMALY,RULE_FLAG_DUPLICATE,FINAL_ANOMALY_FLAG,IS_TRUE_ANOMALY
BILLDOC500091,BP100004,CA200003,ENTERPRISE,2024-05,102.43,10152.64,INR,OPEN,0,2024-05-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10152.645,-4.924825009658699e-07,10168.25,-15.610000000000582,1,0,1.0153655365536554,1,0.18318089710742896,0,0,0,0
BILLDOC500092,BP100004,CA200003,ENTERPRISE,2024-06,124.22,10185.32,INR,PAID,0,2024-06-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10185.33,-9.818042223686693e-07,10160.445,24.875,1,0,1.0186338633863385,1,0.15990944264499785,0,0,0,0
BILLDOC500093,BP100004,CA200003,ENTERPRISE,2024-07,82.45,10122.67,INR,PAID,0,2024-07-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10122.675,-4.939405838080986e-07,10168.736666666666,-46.0666666666657,1,0,1.0123682368236824,1,0.17703199701718508,0,0,0,0
BILLDOC500094,BP100004,CA200003,ENTERPRISE,2024-08,91.81,10136.71,INR,PAID,0,2024-08-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10136.715,-4.932564446192513e-07,10157.22,-20.51000000000022,1,0,1.0137723772377236,1,0.18160906428590567,0,0,0,0
BILLDOC500095,BP100004,CA200003,ENTERPRISE,2024-09,90.2,10134.3,INR,PAID,0,2024-09-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10134.3,0.0,10153.117999999999,-18.8179999999993,1,0,1.0135313531353134,1,0.18599541377462908,0,0,0,0
BILLDOC500096,BP100004,CA200003,ENTERPRISE,2024-10,63.41,10094.12,INR,PAID,0,2024-10-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10094.115,4.953381253352705e-07,10149.981666666667,-55.86166666666577,1,0,1.0095129512951295,1,0.15595354571654807,0,0,0,0
BILLDOC500097,BP100004,CA200003,ENTERPRISE,2024-11,107.4,10160.1,INR,PAID,0,2024-11-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10160.1,0.0,10142.001428571428,18.09857142857254,1,0,1.0161116111611161,1,0.18797364401901617,0,0,0,0
BILLDOC500098,BP100004,CA200003,ENTERPRISE,2024-12,106.53,10158.79,INR,PAID,0,2024-12-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10158.795,-4.921843584007399e-07,10144.26375,14.5262500000008,1,0,1.015980598059806,1,0.1826487732079508,0,0,0,0
BILLDOC500099,BP100004,CA200003,ENTERPRISE,2025-01,100.13,10149.19,INR,PAID,0,2025-01-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10149.195,-4.926499095937801e-07,10145.877777777778,3.312222222222772,1,0,1.015020502050205,1,0.18390494688041914,0,0,0,0
BILLDOC500100,BP100004,CA200003,ENTERPRISE,2025-02,94.14,10140.2,INR,OPEN,0,2025-02-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10140.21,-9.86172870029249e-07,10146.208999999999,-6.008999999998196,1,0,1.014121412141214,1,0.16913938505152182,0,0,0,0
BILLDOC500101,BP100004,CA200003,ENTERPRISE,2025-03,64.62,10095.92,INR,PAID,0,2025-03-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10095.93,-9.90498151256821e-07,10145.662727272727,-49.74272727272728,1,0,1.0096929692969296,1,0.14735499734871427,0,0,0,0
BILLDOC500102,BP100004,CA200003,ENTERPRISE,2025-04,89.48,10133.23,INR,PAID,0,2025-04-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10133.22,9.868531424580025e-07,10141.5175,-8.287500000000364,1,0,1.0134243424342433,1,0.1669455237905471,0,0,0,0
BILLDOC500103,BP100004,CA200003,ENTERPRISE,2025-05,91.43,10136.15,INR,OPEN,0,2025-05-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10136.145,4.932841824184288e-07,10140.880000000001,-4.730000000001382,1,0,1.0137163716371638,1,0.1814459993610928,0,0,0,0
BILLDOC500104,BP100004,CA200003,ENTERPRISE,2025-06,79.94,10118.91,INR,PAID,0,2025-06-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10118.91,0.0,10140.542142857143,-21.632142857142753,1,0,1.011992199219922,1,0.18268195643648572,0,0,0,0
BILLDOC500105,BP100004,CA200003,ENTERPRISE,2025-07,95.97,10142.95,INR,PAID,0,2025-07-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10142.955,-4.929529904450572e-07,10139.1,3.850000000000364,1,0,1.0143964396439644,1,0.183776562149348,0,0,0,0
BILLDOC500106,BP100004,CA200003,ENTERPRISE,2025-08,110.1,10164.15,INR,PAID,0,2025-08-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10164.15,0.0,10139.340625,24.80937499999891,1,0,1.0165166516651665,1,0.18675611739114445,0,0,0,0
BILLDOC500107,BP100004,CA200003,ENTERPRISE,2025-09,147.15,10219.73,INR,PAID,0,2025-09-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10219.725,4.892499552776268e-07,10140.800000000001,78.92999999999847,1,0,1.022075207520752,1,0.1589503550328209,0,0,0,0
BILLDOC500108,BP100004,CA200003,ENTERPRISE,2025-10,104.36,10155.55,INR,OVERDUE,0,2025-10-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10155.54,9.846842214593501e-07,10145.185,10.364999999999782,1,0,1.0156565656565655,1,0.16867093149909212,0,0,0,0
BILLDOC500109,BP100004,CA200003,ENTERPRISE,2025-11,106.44,10158.66,INR,PAID,0,2025-11-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10158.66,0.0,10145.73052631579,12.92947368420937,1,0,1.015967596759676,1,0.18726896938497234,0,0,0,0
BILLDOC500110,BP100004,CA200003,ENTERPRISE,2025-12,98.14,10146.21,INR,PAID,0,2025-12-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10146.21,0.0,10146.377,-0.16700000000128057,1,0,1.0147224722472246,1,0.18832973190847901,0,0,0,0
BILLDOC500111,BP100004,CA200003,ENTERPRISE,2026-01,52.03,10077.05,INR,PAID,0,2026-01-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10077.045,4.961772026620546e-07,10146.369047619048,-69.31904761904843,1,0,1.0078057805780578,1,0.1443492581400193,0,0,0,0
BILLDOC500112,BP100004,CA200003,ENTERPRISE,2026-02,99.34,10148.01,INR,OVERDUE,1,2026-02-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10148.01,0.0,10143.218181818182,4.7918181818185985,1,0,1.014902490249025,1,0.06823880140265215,0,0,0,0
BILLDOC500113,BP100004,CA200003,ENTERPRISE,2026-03,101.51,10151.26,INR,PAID,0,2026-03-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10151.265,-4.925494506546371e-07,10143.426521739131,7.833478260869015,1,0,1.0152275227522753,1,0.18359584113810168,0,0,0,0
BILLDOC500114,BP100004,CA200003,ENTERPRISE,2026-04,161.58,10241.37,INR,OVERDUE,2,2026-04-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10241.37,0.0,10143.752916666666,97.61708333333445,1,0,1.0242394239423944,-1,-0.017204269616566847,1,0,1,0
BILLDOC500115,BP100004,CA200003,ENTERPRISE,2026-05,95.19,10141.79,INR,OVERDUE,0,2026-05-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10141.785,4.930098598046236e-07,10147.6576,-5.867599999999584,1,0,1.0142804280428044,1,0.1830217992616135,0,0,0,0
BILLDOC500116,BP100004,CA200003,ENTERPRISE,2026-06,107.54,10160.31,INR,PAID,0,2026-06-22,9999,1.5,ACTIVE,IN-NORTH,Telecom,10160.31,0.0,10147.431923076922,12.87807692307797,1,0,1.016132613261326,1,0.18774237220082002,0,0,0,0
BILLDOC500117,BP100005,CA200004,STANDARD,2024-05,99.13,1578.31,INR,PAID,0,2024-05-22,1499,0.8,ACTIVE,US-WEST,SaaS,1578.304,3.801549004411139e-06,1578.31,0.0,1,0,1.0529086057371582,1,0.253792794072689,0,0,0,0
BILLDOC500118,BP100005,CA200004,STANDARD,2024-06,70.78,1555.63,INR,PAID,0,2024-06-22,1499,0.8,ACTIVE,US-WEST,SaaS,1555.624,3.8569731503792e-06,1578.31,-22.679999999999836,1,0,1.0377785190126751,1,0.25070828312964605,0,0,0,0
BILLDOC500119,BP100005,CA200004,STANDARD,2024-07,128.57,1601.86,INR,PAID,0,2024-07-22,1499,0.8,ACTIVE,US-WEST,SaaS,1601.856,2.4971033600432327e-06,1566.97,34.88999999999987,1,0,1.0686190793862573,1,0.2570663558060549,0,0,0,0
BILLDOC500120,BP100005,CA200004,STANDARD,2024-08,118.8,1.49,INR,PAID,0,2024-08-22,1499,0.8,ACTIVE,US-WEST,SaaS,1594.04,-0.999065268123761,1578.6000000000001,-1577.1100000000001,1,0,0.0009939959973315543,-1,-0.029308736423489412,1,0,1,1
BILLDOC500121,BP100005,CA200004,STANDARD,2024-09,119.78,1594.82,INR,PAID,0,2024-09-22,1499,0.8,ACTIVE,US-WEST,SaaS,1594.824,-2.5081137480579587e-06,1184.3225,410.49749999999995,1,0,1.0639226150767178,1,0.2356948859153964,0,0,0,0
BILLDOC500122,BP100005,CA200004,STANDARD,2024-10,77.27,1560.81,INR,PAID,0,2024-10-22,1499,0.8,ACTIVE,US-WEST,SaaS,1560.816,-3.84414306368303e-06,1266.422,294.3879999999999,1,0,1.0412341561040694,1,0.23784230571657095,0,0,0,0
BILLDOC500123,BP100005,CA200004,STANDARD,2024-11,135.07,1607.06,INR,PAID,0,2024-11-22,1499,0.8,ACTIVE,US-WEST,SaaS,1607.056,2.4890234067172597e-06,1315.4866666666667,291.57333333333327,1,0,1.072088058705804,1,0.24012339320382114,0,0,0,0
BILLDOC500124,BP100005,CA200004,STANDARD,2024-12,64.95,1550.96,INR,PAID,0,2024-12-22,1499,0.8,ACTIVE,US-WEST,SaaS,1550.96,0.0,1357.1399999999999,193.82000000000016,1,0,1.0346631087391596,1,0.25315493691258395,0,0,0,0
BILLDOC500125,BP100005,CA200004,STANDARD,2025-01,114.67,1590.74,INR,OPEN,0,2025-01-22,1499,0.8,ACTIVE,US-WEST,SaaS,1590.736,2.514559298277912e-06,1381.3675,209.37249999999995,1,0,1.061200800533689,1,0.2523390765595442,0,0,0,0
BILLDOC500126,BP100005,CA200004,STANDARD,2025-02,154.76,1622.81,INR,OPEN,0,2025-02-22,1499,0.8,ACTIVE,US-WEST,SaaS,1622.808,1.2324316862824846e-06,1404.631111111111,218.17888888888888,1,0,1.0825950633755836,1,0.24528032286031204,0,0,0,0
BILLDOC500127,BP100005,CA200004,STANDARD,2025-03,75.24,1559.19,INR,PAID,0,2025-03-22,1499,0.8,ACTIVE,US-WEST,SaaS,1559.192,-1.2827156629540853e-06,1426.449,132.74099999999999,1,0,1.0401534356237492,1,0.2558508294976605,0,0,0,0
BILLDOC500128,BP100005,CA200004,STANDARD,2025-04,85.84,1567.67,INR,PAID,0,2025-04-22,1499,0.8,ACTIVE,US-WEST,SaaS,1567.672,-1.275777075786712e-06,1438.5163636363636,129.15363636363645,1,0,1.0458105403602402,1,0.2592126841878399,0,0,0,0
BILLDOC500129,BP100005,CA200004,STANDARD,2025-05,102.49,-347.12,INR,PAID,0,2025-05-22,1499,0.8,ACTIVE,US-WEST,SaaS,1580.992,-1.2195583532364491,1449.2791666666665,-1796.3991666666666,1,0,-0.23156771180787192,-1,-0.06173106738348466,1,0,1,1
BILLDOC500130,BP100005,CA200004,STANDARD,2025-06,87.41,1568.93,INR,PAID,0,2025-06-22,1499,0.8,ACTIVE,US-WEST,SaaS,1568.9279999999999,1.2747557569117768e-06,1311.0946153846153,257.8353846153848,1,0,1.0466511007338226,1,0.252874171025609,0,0,0,0
BILLDOC500131,BP100005,CA200004,STANDARD,2025-07,61.23,1547.99,INR,PAID,0,2025-07-22,1499,0.8,ACTIVE,US-WEST,SaaS,1547.984,3.8760090544123795e-06,1329.5114285714285,218.4785714285715,1,0,1.0326817878585723,1,0.23869777928600416,0,0,0,0
BILLDOC500132,BP100005,CA200004,STANDARD,2025-08,101.71,1580.37,INR,OPEN,0,2025-08-22,1499,0.8,ACTIVE,US-WEST,SaaS,1580.368,1.2655280288848587e-06,1344.0766666666668,236.29333333333307,1,0,1.0542828552368244,1,0.2560885609751732,0,0,0,0
BILLDOC500133,BP100005,CA200004,STANDARD,2025-09,73.44,1557.75,INR,PAID,0,2025-09-22,1499,0.8,ACTIVE,US-WEST,SaaS,1557.752,-1.2839014168832436e-06,1358.845,198.90499999999997,1,0,1.0391927951967979,1,0.2521415886067805,0,0,0,0
BILLDOC500134,BP100005,CA200004,STANDARD,2025-10,111.84,1588.47,INR,OPEN,0,2025-10-22,1499,0.8,ACTIVE,US-WEST,SaaS,1588.472,-1.2590716109271717e-06,1370.545294117647,217.924705882353,1,0,1.0596864576384257,1,0.25514853171745844,0,0,0,0
BILLDOC500135,BP100005,CA200004,STANDARD,2025-11,77.01,1560.61,INR,PAID,0,2025-11-22,1499,0.8,ACTIVE,US-WEST,SaaS,1560.608,1.2815518054198788e-06,1382.652222222222,177.9577777777779,1,0,1.0411007338225482,1,0.2551577743018493,0,0,0,0
BILLDOC500136,BP100005,CA200004,STANDARD,2025-12,138.75,1610.0,INR,PAID,0,2025-12-22,1499,0.8,ACTIVE,US-WEST,SaaS,1610.0,0.0,1392.0184210526315,217.98157894736846,1,0,1.0740493662441628,1,0.25164079354680247,0,0,0,0
BILLDOC500137,BP100005,CA200004,STANDARD,2026-01,80.42,1563.33,INR,PAID,0,2026-01-22,1499,0.8,ACTIVE,US-WEST,SaaS,1563.336,-3.837946545135206e-06,1402.9175,160.4124999999999,1,0,1.0429152768512342,1,0.24798892750540208,0,0,0,0
BILLDOC500138,BP100005,CA200004,STANDARD,2026-02,91.95,1572.56,INR,PAID,0,2026-02-22,1499,0.8,ACTIVE,US-WEST,SaaS,1572.56,0.0,1410.5561904761905,162.00380952380942,1,0,1.049072715143429,1,0.26020848362237503,0,0,0,0
BILLDOC500139,BP100005,CA200004,STANDARD,2026-03,120.34,1595.27,INR,PAID,0,2026-03-22,1499,0.8,ACTIVE,US-WEST,SaaS,1595.272,-1.253704697351114e-06,1417.9199999999998,177.35000000000014,1,0,1.06422281521014,1,0.25474505572798906,0,0,0,0
BILLDOC500140,BP100005,CA200004,STANDARD,2026-04,69.23,1554.38,INR,OVERDUE,0,2026-04-22,1499,0.8,ACTIVE,US-WEST,SaaS,1554.384,-2.573366684104708e-06,1425.6308695652174,128.74913043478273,1,0,1.0369446297531688,1,0.25028628175678586,0,0,0,0
BILLDOC500141,BP100005,CA200004,STANDARD,2026-05,105.69,1583.55,INR,PAID,0,2026-05-22,1499,0.8,ACTIVE,US-WEST,SaaS,1583.552,-1.2629834700424783e-06,1430.9954166666666,152.5545833333333,1,0,1.0564042695130087,1,0.2576483815240509,0,0,0,0
BILLDOC500142,BP100005,CA200004,STANDARD,2026-06,132.68,1605.14,INR,OVERDUE,2,2026-06-22,1499,0.8,ACTIVE,US-WEST,SaaS,1605.144,-2.4919882576924017e-06,1437.0976,168.04240000000004,1,0,1.0708072048032022,1,0.050341775258577415,0,0,0,0
BILLDOC500143,BP100006,CA200005,STANDARD,2024-05,59.81,1546.85,INR,PAID,0,2024-05-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1546.848,1.2929518607857438e-06,1546.85,0.0,1,0,1.0319212808539024,1,0.2571145855541231,0,0,0,0
BILLDOC500144,BP100006,CA200005,STANDARD,2024-06,104.62,1582.69,INR,PAID,0,2024-06-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1582.696,-3.7909996612477187e-06,1546.85,35.840000000000146,1,0,1.0558305537024684,1,0.2570879744966464,0,0,0,0
BILLDOC500145,BP100006,CA200005,STANDARD,2024-07,106.5,1584.2,INR,OPEN,0,2024-07-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1584.2,0.0,1564.77,19.430000000000064,1,0,1.056837891927952,1,0.2663660895804954,0,0,0,0
BILLDOC500146,BP100006,CA200005,STANDARD,2024-08,119.55,1594.64,INR,OPEN,0,2024-08-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1594.64,0.0,1571.2466666666667,23.39333333333343,1,0,1.0638025350233489,1,0.26549926667404283,0,0,0,0
BILLDOC500147,BP100006,CA200005,STANDARD,2024-09,69.08,1554.26,INR,PAID,0,2024-09-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1554.264,-2.573565365925874e-06,1577.095,-22.835000000000036,1,0,1.036864576384256,1,0.25505324775740834,0,0,0,0
BILLDOC500148,BP100006,CA200005,STANDARD,2024-10,66.99,1552.59,INR,OVERDUE,2,2024-10-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1552.592,-1.2881684307146242e-06,1572.528,-19.938000000000102,1,0,1.0357505003335556,1,0.06351051830475718,0,0,0,0
BILLDOC500149,BP100006,CA200005,STANDARD,2024-11,113.05,1589.44,INR,PAID,0,2024-11-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1589.44,0.0,1569.205,20.235000000000127,1,0,1.0603335557038025,1,0.26616171047420717,0,0,0,0
BILLDOC500150,BP100006,CA200005,STANDARD,2024-12,107.42,1584.94,INR,PAID,0,2024-12-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1584.936,2.5237612118929636e-06,1572.0957142857144,12.844285714285661,1,0,1.0573315543695798,1,0.26139179635049553,0,0,0,0
BILLDOC500151,BP100006,CA200005,STANDARD,2025-01,106.26,1584.01,INR,PAID,0,2025-01-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1584.008,1.2626198857282957e-06,1573.70125,10.308749999999918,1,0,1.056711140760507,1,0.2649168388002471,0,0,0,0
BILLDOC500152,BP100006,CA200005,STANDARD,2025-02,108.66,1585.93,INR,OPEN,0,2025-02-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1585.9279999999999,1.2610912980791562e-06,1574.8466666666668,11.083333333333258,1,0,1.057991994663109,1,0.2649168388002471,0,0,0,0
BILLDOC500153,BP100006,CA200005,STANDARD,2025-03,83.0,1565.4,INR,PAID,0,2025-03-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1565.4,0.0,1575.955,-10.554999999999836,1,0,1.0442961974649767,1,0.2650340347670908,0,0,0,0
BILLDOC500154,BP100006,CA200005,STANDARD,2025-04,105.81,1583.65,INR,PAID,0,2025-04-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1583.648,1.2629069087196651e-06,1574.9954545454545,8.654545454545541,1,0,1.0564709806537693,1,0.2649168388002471,0,0,0,0
BILLDOC500155,BP100006,CA200005,STANDARD,2025-05,107.33,1584.86,INR,PAID,0,2025-05-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1584.864,-2.5238758657732057e-06,1575.7166666666665,9.14333333333343,1,0,1.0572781854569713,1,0.26014745977598464,0,0,0,0
BILLDOC500156,BP100006,CA200005,STANDARD,2025-06,82.14,1564.71,INR,PAID,0,2025-06-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1564.712,-1.2781904912550721e-06,1576.4199999999998,-11.709999999999809,1,0,1.0438358905937293,1,0.2627550716009228,0,0,0,0
BILLDOC500157,BP100006,CA200005,STANDARD,2025-07,146.64,1616.32,INR,PAID,0,2025-07-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1616.312,4.949539445378243e-06,1575.5835714285715,40.736428571428405,1,0,1.0782655103402268,1,0.2401702661039345,0,0,0,0
BILLDOC500158,BP100006,CA200005,STANDARD,2025-08,111.85,1588.48,INR,PAID,0,2025-08-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1588.48,0.0,1578.2993333333334,10.180666666666639,1,0,1.0596931287525018,1,0.26611617805385474,0,0,0,0
BILLDOC500159,BP100006,CA200005,STANDARD,2025-09,70.22,1555.17,INR,PAID,0,2025-09-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1555.176,-3.858084229603671e-06,1578.935625,-23.765625,1,0,1.0374716477651769,1,0.2524970145681391,0,0,0,0
BILLDOC500160,BP100006,CA200005,STANDARD,2025-10,116.41,1592.13,INR,PAID,0,2025-10-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1592.128,1.2561804077185252e-06,1577.5376470588235,14.592352941176614,1,0,1.0621280853902602,1,0.2645443902682388,0,0,0,0
BILLDOC500161,BP100006,CA200005,STANDARD,2025-11,75.63,1559.51,INR,OVERDUE,0,2025-11-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1559.504,3.847377114829774e-06,1578.3483333333334,-18.838333333333367,1,0,1.0403669112741827,1,0.25215059354292674,0,0,0,0
BILLDOC500162,BP100006,CA200005,STANDARD,2025-12,119.68,1594.74,INR,OPEN,0,2025-12-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1594.744,-2.5082395669182093e-06,1577.356842105263,17.383157894736996,1,0,1.0638692461641095,1,0.2593027337080828,0,0,0,0
BILLDOC500163,BP100006,CA200005,STANDARD,2026-01,128.96,1602.17,INR,PAID,0,2026-01-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1602.1680000000001,1.248308541896172e-06,1578.226,23.94399999999996,1,0,1.068825883922615,1,0.26118794540120094,0,0,0,0
BILLDOC500164,BP100006,CA200005,STANDARD,2026-02,79.48,1562.59,INR,PAID,0,2026-02-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1562.584,3.839793572606732e-06,1579.3661904761907,-16.776190476190777,1,0,1.0424216144096063,1,0.2524780514556032,0,0,0,0
BILLDOC500165,BP100006,CA200005,STANDARD,2026-03,124.08,1598.27,INR,PAID,0,2026-03-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1598.2640000000001,3.7540731693000146e-06,1578.6036363636363,19.666363636363712,1,0,1.0662241494329552,1,0.2515327168654166,0,0,0,0
BILLDOC500166,BP100006,CA200005,STANDARD,2026-04,110.32,1587.26,INR,PAID,0,2026-04-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1587.256,2.5200723764190606e-06,1579.4586956521741,7.801304347825862,1,0,1.0588792528352236,1,0.26132392887567146,0,0,0,0
BILLDOC500167,BP100006,CA200005,STANDARD,2026-05,120.55,1595.44,INR,PAID,0,2026-05-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1595.44,0.0,1579.7837499999998,15.656250000000227,1,0,1.064336224149433,1,0.26546325386334035,0,0,0,0
BILLDOC500168,BP100006,CA200005,STANDARD,2026-06,147.42,1616.94,INR,OPEN,0,2026-06-22,1499,0.8,ACTIVE,US-WEST,Manufacturing,1616.936,2.4738146717821772e-06,1580.41,36.52999999999997,1,0,1.078679119412942,1,0.2512624704042699,0,0,0,0
BILLDOC500169,BP100007,CA200006,ENTERPRISE,2024-05,93.87,10139.8,INR,OPEN,0,2024-05-22,9999,1.5,ACTIVE,US-EAST,SaaS,10139.805,-4.931061298534473e-07,10139.8,0.0,1,0,1.014081408140814,1,0.1827517672031282,0,0,0,0
BILLDOC500170,BP100007,CA200006,ENTERPRISE,2024-06,81.16,10120.73,INR,OPEN,0,2024-06-22,9999,1.5,ACTIVE,US-EAST,SaaS,10120.74,-9.880700423307266e-07,10139.8,-19.06999999999971,1,0,1.012174217421742,1,0.16378317314423863,0,0,0,0
BILLDOC500171,BP100007,CA200006,ENTERPRISE,2024-07,77.76,10115.64,INR,PAID,0,2024-07-22,9999,1.5,ACTIVE,US-EAST,SaaS,10115.64,0.0,10130.265,-14.625,1,0,1.0116651665166516,1,0.18089423565795892,0,0,0,0
BILLDOC500172,BP100007,CA200006,ENTERPRISE,2024-08,79.6,10118.41,INR,PAID,0,2024-08-22,9999,1.5,ACTIVE,US-EAST,SaaS,10118.4,9.88298545246114e-07,10125.39,-6.979999999999563,1,0,1.011942194219422,1,0.16360858124653782,0,0,0,0
BILLDOC500173,BP100007,CA200006,ENTERPRISE,2024-09,98.07,10146.11,INR,PAID,0,2024-09-22,9999,1.5,ACTIVE,US-EAST,SaaS,10146.105,4.927999464837624e-07,10123.645,22.465000000000146,1,0,1.0147124712471247,1,0.18311871840170635,0,0,0,0
BILLDOC500174,BP100007,CA200006,ENTERPRISE,2024-10,108.53,2.77,INR,PAID,0,2024-10-22,9999,1.5,ACTIVE,US-EAST,SaaS,10161.795,-0.9997274103640154,10128.138,-10125.368,1,0,0.00027702770277027703,-1,-0.10758121820383937,1,0,1,1
BILLDOC500175,BP100007,CA200006,ENTERPRISE,2024-11,106.92,10159.38,INR,PAID,0,2024-11-22,9999,1.5,ACTIVE,US-EAST,SaaS,10159.38,0.0,8440.576666666666,1718.8033333333333,1,0,1.016039603960396,1,0.1390640296472156,0,0,0,0
BILLDOC500176,BP100007,CA200006,ENTERPRISE,2024-12,120.68,10180.02,INR,PAID,0,2024-12-22,9999,1.5,ACTIVE,US-EAST,SaaS,10180.02,0.0,8686.119999999999,1493.9000000000015,1,0,1.0181038103810383,1,0.13801818508476071,0,0,0,0
BILLDOC500177,BP100007,CA200006,ENTERPRISE,2025-01,100.33,10149.49,INR,PAID,0,2025-01-22,9999,1.5,ACTIVE,US-EAST,SaaS,10149.495,-4.926353479674243e-07,8872.8575,1276.6324999999997,1,0,1.015050505050505,1,0.13996162259277878,0,0,0,0
BILLDOC500178,BP100007,CA200006,ENTERPRISE,2025-02,136.34,10203.51,INR,OVERDUE,1,2025-02-22,9999,1.5,ACTIVE,US-EAST,SaaS,10203.51,0.0,9014.705555555556,1188.804444444444,1,0,1.0204530453045304,1,0.024724830629644257,0,0,0,0
BILLDOC500179,BP100007,CA200006,ENTERPRISE,2025-03,93.38,10139.08,INR,OPEN,0,2025-03-22,9999,1.5,ACTIVE,US-EAST,SaaS,10139.07,9.862837518843719e-07,9133.586,1005.4940000000006,1,0,1.014009400940094,1,0.13564498752405063,0,0,0,0
BILLDOC500180,BP100007,CA200006,ENTERPRISE,2025-04,168.0,10251.01,INR,PAID,0,2025-04-22,9999,1.5,ACTIVE,US-EAST,SaaS,10251.0,9.755145839643234e-07,9224.994545454545,1026.0154545454552,1,0,1.0252035203520353,1,0.11578610901899233,0,0,0,0
BILLDOC500181,BP100007,CA200006,ENTERPRISE,2025-05,115.64,10172.46,INR,PAID,0,2025-05-22,9999,1.5,ACTIVE,US-EAST,SaaS,10172.46,0.0,9310.495833333332,861.9641666666666,1,0,1.0173477347734772,1,0.15481436624722977,0,0,0,0
BILLDOC500182,BP100007,CA200006,ENTERPRISE,2025-06,78.57,10116.86,INR,PAID,0,2025-06-22,9999,1.5,ACTIVE,US-EAST,SaaS,10116.855,4.942247369383701e-07,9376.80076923077,740.0592307692314,1,0,1.0117871787178718,1,0.1495053365007601,0,0,0,0
BILLDOC500183,BP100007,CA200006,ENTERPRISE,2025-07,73.23,10108.84,INR,PAID,0,2025-07-22,9999,1.5,ACTIVE,US-EAST,SaaS,10108.845,-4.94616348277142e-07,9429.662142857142,679.1778571428586,1,0,1.010985098509851,1,0.14163987463367467,0,0,0,0
BILLDOC500184,BP100007,CA200006,ENTERPRISE,2025-08,112.06,10167.09,INR,PAID,0,2025-08-22,9999,1.5,ACTIVE,US-EAST,SaaS,10167.09,0.0,9474.940666666665,692.1493333333347,1,0,1.0168106810681068,1,0.16087114091888916,0,0,0,0
